Id,SalePrice
2658,190084.4675310694
2718,206792.12677343827
2414,195311.02195693713
1989,127193.49445002156
625,191565.81130782547
333,69227.76416241509
1327,94777.61148452357
858,142718.8717378649
95,206838.25132878873
1568,177856.44774676548
2482,173455.71090556032
1364,150657.38756084305
2584,190562.27112956755
818,288262.66318754444
2673,176860.1432551781
2089,98546.78131193647
1297,183873.52709708732
790,128429.076967628
2616,205621.11814529684
720,241636.7118629377
222,121842.11095158217
557,126075.23599607169
1148,208771.15751316547
2766,169691.61434123278
534,202766.9221910572
1452,105096.58604196622
630,130298.0263716775
2648,141362.68583300614
125,153959.74042932809
1904,-1806.7417259422946
1670,94390.6779798746
756,106815.03144864339
717,289225.67421206937
1032,147483.77397229892
852,229021.56293761774
1731,188814.986100239
2639,119283.32495492478
2071,63422.092896923656
1267,83450.12383809264
1851,214600.3734890632
567,145639.6215212477
2439,216084.9433152727
1898,152986.89934506142
647,144864.44685530817
2256,218801.9132957812
979,68361.00130518904
1444,221678.3724374173
2485,107154.78352594588
157,110412.70679904328
88,121576.06204178007
2003,121632.93349522518
186,259055.07694723652
1425,273872.1946996513
2695,125364.94964659502
738,99923.39531309842
395,154703.98482501289
1353,203900.66980091864
1878,145828.23388012018
390,200006.6437642683
1456,239574.73651463896
1103,307019.06301469414
1387,151245.79016349345
2070,139849.84242961401
1199,208372.43533811436
2479,172080.45183889606
501,302001.5061159644
2362,63252.66188829916
1718,182690.42540133753
2188,13806.77610861315
1483,133953.04776259363
2557,71675.81908167724
437,310241.82205013337
2224,226188.81675212327
1628,177562.6856551447
397,123398.09291722483
587,223033.6324419894
2182,430311.41208945715
971,152526.73790749596
2611,158076.12071501804
1887,66424.75469406924
2399,314185.445690967
2148,220460.68419660072
304,144055.39635917838
1997,117600.79687782255
2817,116518.55917591995
1431,181320.81593048814
427,324645.8818319392
263,116715.73068944694
598,190787.8792527709
2895,271297.34210326686
687,176933.01717889388
1822,115070.2277566107
2191,100627.46336732837
179,142034.4219360573
1009,218980.9562280537
2010,113425.38622476219
1991,165719.82694034613
1411,164672.92009736082
1721,250774.5680135628
1144,185095.87401968407
593,229095.8703147572
575,274723.2098053666
1249,206778.89186320946
1604,105507.45508345161
1064,372396.6560589898
1923,169829.794147187
1988,75998.88275366349
2325,162996.98429863845
114,223535.94023130418
2700,231786.2676810051
217,145891.3092033921
343,195100.7637313564
386,248232.61343961235
2005,87148.61615505297
2908,124791.5033159276
1814,232279.12620559984
2446,420593.489295688
208,157058.1498243997
1679,119079.41084529905
822,305348.9750389735
6,180737.603129408
1781,358592.86817429727
2397,268289.4762295581
2340,285403.7708591559
1618,171222.2142767679
2843,148747.86138677053
1061,326369.20125106885
2786,105480.85099522362
1935,116426.23218067794
1341,107148.89620025194
521,299803.19498887914
2136,127303.63298709717
996,182067.1912492703
227,141894.39848678964
135,156892.57336998606
1167,161932.91394461846
294,234106.5436196573
1776,218500.57862511635
540,197263.05886097506
1717,182688.06247171332
2303,103060.14932959981
116,189890.67893725514
127,125288.26350853176
1371,152816.63526941798
1014,227131.5131556694
1507,64728.21125646742
702,167190.95066213983
750,193936.18322793717
261,150783.85082475588
1559,62874.17365024099
577,248726.58091842817
2812,213927.66038703968
2080,175641.28081364455
1368,127045.75983117
2376,104461.28561252836
659,94269.07126792448
1235,124092.94609992343
332,53384.84972729336
1917,138069.31368338942
2094,256298.69619253775
1460,281113.41240756377
1471,202043.7395195183
1509,118425.55171989292
1922,122262.27216890248
433,377407.14371384354
460,265765.64001553715
1116,268072.819336363
1137,174024.82187079967
53,183238.02276881124
2354,243057.55514914772
1475,218350.96184230162
1761,414216.45757471677
842,128861.45899607005
2739,190693.83922770558
2509,164999.7685483859
1007,214123.4831096929
2610,186702.48227584644
1952,80259.64707284287
2719,204249.15914976635
2921,68118.52309235797
1966,140395.6586976327
292,130784.58040611833
1204,221145.5779807036
1829,251070.5716984749
2419,188254.14306533957
391,175977.63477913613
798,135620.71740792439
481,188340.4994773039
193,219275.22236566772
555,126813.1035902504
899,40428.568066817475
2357,205685.70324264883
328,104020.99612041886
1356,126055.64265223246
1154,101244.9846028378
1730,165211.8617213062
2249,142883.07904212087
1119,262218.6180226011
2856,139886.99450648882
1394,139471.2878172636
2587,116458.16247651083
61,319554.7024252784
2661,230389.36284801547
2711,139592.49481208329
1147,183429.84226328952
757,141952.57400934506
2623,64110.13481869892
2378,161834.72545776793
1413,137259.2420716531
1722,232757.93196059935
1112,212350.08244271137
1623,184118.9736873541
1201,194678.48147241786
1513,98160.30801224621
957,503520.3679148834
1171,270099.9582164539
1145,207840.20288068315
2726,261911.71176980602
703,162264.49762087132
760,61764.359222823376
1964,119627.60029075705
2512,182737.62682889806
159,162774.06557475022
1281,182999.63089161043
468,170030.46755645142
290,136975.23254731912
665,116336.82797338732
1463,279629.12885859807
1792,233970.34412489765
923,151618.32327026743
500,271331.5212703509
1408,163054.5987983806
331,32702.795319822675
170,118996.76658911322
2192,73300.7588294931
2571,338195.71230580076
2314,168492.8258219883
2647,96011.48138305455
422,341517.4203027921
2457,327270.9658515593
1838,205081.94952606803
2805,263209.59834573313
1645,183731.32787490715
1711,285052.64585260383
2825,246507.2759953145
322,320837.9466709873
2103,277558.24092669203
342,143521.16441647164
600,91217.71045028858
488,190336.57895180848
1725,300308.6413960445
2246,251814.2812973431
2847,168005.49957688313
806,254427.1583778911
530,233085.58168637104
963,197032.4885814593
2678,60579.09163545247
171,64976.43331657714
2401,346409.95842119644
805,223302.65761004188
2259,230080.9908519497
1748,170247.99050887107
1361,160364.3346873983
1677,127192.84352916424
1406,166338.50393689694
2322,236160.09110056478
688,184215.25761192376
143,147278.6759272108
804,206497.81936496744
1214,183904.47974136917
2828,135742.87878669423
1999,218751.24868083457
2467,201840.66357042736
2665,203922.33945331638
1538,357413.70356145233
398,94457.4994198455
2822,146621.16134836423
2157,133963.6809459025
1856,180064.44855412035
1269,85355.47121155623
2570,123238.9160095843
2320,254712.74190746617
1517,160273.07895924986
2304,102164.70824206402
1312,90821.95696354922
2012,148572.4903640627
506,242347.20648569686
2865,222076.7792766956
2367,107109.61080036551
554,128039.03070908695
238,143744.65901886535
1954,106578.18900688962
2488,156091.59442288833
2291,68113.79723310957
1969,66137.02236693449
2725,170585.65250783795
1482,133953.04776259363
2763,204651.22346311962
503,237936.21496443884
1584,242137.47812219945
1531,180153.09180066854
2210,196807.51478696885
459,301967.73506148066
556,125711.97513129158
1347,177731.82518051696
1290,78941.64383176301
1388,103323.81093325085
1571,371029.05923193623
2754,209115.1659573024
765,132593.59346535485
2494,126571.86489904198
2870,193945.7678706379
7,231966.65489934376
1114,243323.4900044507
2418,281639.9249101279
291,142866.12388567257
18,314707.1427122522
39,309628.88455374003
1001,257951.94923735972
2442,237080.42905248122
616,117475.972192038
2680,26731.888384021964
1414,132450.86202525333
289,148833.4083996476
40,272838.2173786742
860,121537.25028573108
409,144401.46909399962
673,153034.52225271196
2427,182844.13999332863
2036,211187.60539788593
2564,143002.44886766872
642,199327.73542932436
1008,185845.99014570707
1908,168617.27252411327
2519,220101.38645111877
1369,96474.99124137481
2855,191473.62472353657
712,88712.25865764433
1943,107317.65087373284
1958,151946.01738347663
107,175122.7967886645
2295,209385.09844308274
704,117148.46080879358
676,128566.16889720454
259,180954.00689251596
93,287533.3382751731
106,244309.18243019524
2315,184755.21030196626
1050,106128.23005863905
1095,195599.0794455495
2709,140660.91491773163
758,185790.12058997856
1496,156896.54505438995
2370,126944.73591862313
2458,258228.90846255657
2733,125776.12837198473
161,281625.48934394075
726,179609.09009072956
845,223781.33794871272
947,267949.98449204327
2232,118918.93622970933
2563,163828.3209100544
2299,167875.53053354975
211,112815.31778531705
605,209387.38132058005
1478,225281.6471234236
2247,252478.90114167458
2274,236388.6092246352
2869,187964.3103059793
967,223774.7170509677
2656,78826.2445819668
667,250328.34934672547
1042,110373.15780407324
2023,193650.16884446572
2447,337369.2992762681
2055,125827.49075219795
2275,285375.50075149443
2204,177630.03591939635
1563,250843.51249015165
483,207770.3219484424
796,117000.4756445162
1526,175916.634626481
2042,206318.11992393955
442,314901.7401602402
1693,292873.55853059667
1468,218359.7680426965
1430,196818.58127973523
2605,203766.57180230695
1529,200182.66625824032
335,156611.68214077313
1287,134776.72852850336
31,92132.65540007531
1785,253889.0476803869
82,168179.64264882446
2620,131403.94962877446
252,215655.95700998194
721,44213.869981149415
2165,181867.4463358044
2316,169317.60134575694
775,118056.71717315627
1558,115934.4531789654
17,229495.41040177402
1022,251980.91198318542
925,117239.72893257195
438,284795.38002185395
1270,150560.58663779878
1272,119441.73448096117
215,153296.80811148896
266,221633.22516617613
2402,258236.8311767118
1250,138970.20681631882
1984,112064.86887183657
1279,149954.17542815962
377,264081.24594898813
1252,132629.36715208556
2156,263757.25550946605
499,299956.55334340106
1374,133045.17867693587
2898,266016.35436871473
401,99661.69752864307
2721,181446.3715217342
2078,244102.11114222088
2589,128918.90741375348
1946,278887.88270912424
1334,130726.03430740527
2781,249768.3748521215
431,350753.5179833028
576,219320.10178151898
1474,207728.98414491725
2254,158979.19685819183
2155,296599.0597776822
885,75241.68301470383
643,146894.25440412495
1944,123436.2700483911
480,200022.71741745897
2845,96694.75765983903
2387,295500.05670311383
2407,208649.6544102834
2527,175835.74070428577
2514,156787.53758802454
629,199662.04120160892
80,213284.7969084263
1876,141664.62687127103
1546,128705.27210626673
2518,178694.13827919718
2347,165787.320292393
783,185018.91574578607
1322,49846.03201781385
194,63348.331389928935
1770,274751.97047119914
2143,118623.18628751975
1229,218110.1008566832
511,280337.7705316356
46,207688.22119577098
1348,209009.75860768944
2465,200041.0938736707
387,242618.05410331205
873,215326.39215872283
1918,116568.21790407778
2764,244503.2300405662
2184,116654.62003970353
934,137120.01743207205
1920,122814.09493536295
2631,154031.2165999531
1768,417538.58120587876
2040,119128.12052381446
1749,220186.4100985071
834,237061.22237396645
1457,245175.60559387118
79,114498.55009570453
2302,98034.35240742943
1817,118334.38724778459
2755,252065.11141049847
359,164012.89941310315
2059,106001.27170032603
2092,253270.76673259478
2516,252513.384247928
150,121202.13456999467
1656,152870.06589218377
83,117829.67880874651
2411,181395.154390652
795,43198.46635723169
2312,247167.38824382875
2917,56726.70641004489
1624,189869.4570261631
2215,312623.6776378263
1211,159606.21719894305
1485,132853.25841103334
1024,177889.498640621
570,175246.66647362415
2874,160538.48358524594
700,185217.42033326658
2756,230580.0381230165
2022,207555.91812756992
583,235534.33059040163
2392,308114.32370052114
2424,203862.77722350278
212,130935.41936732995
736,124770.5855181395
1610,177313.34913924432
890,113112.41829576332
467,166255.5652746718
578,275623.2546654657
1747,185867.71646665325
1149,174416.7300818689
2758,227474.88780818935
857,103163.05012159713
2219,285996.51243044785
733,135135.45740305554
2909,98674.03975650502
1798,275494.93914982385
235,115804.8980442741
2366,127401.10774370763
1027,132986.145181126
1195,125442.97234979164
1303,-18525.781083340407
148,193756.04625220058
608,160315.82440900008
2515,191402.80893780044
821,274515.72110797453
2500,282520.7655500042
745,112356.36003853305
741,156102.69811249684
1611,207136.41220960478
2532,120085.93493514444
1081,222563.78323048123
1692,352364.3674404983
2520,201344.74729639574
276,108595.95800875188
1992,129348.12504589613
663,-24583.17790689836
418,143839.83947183753
1733,181472.90090521224
2359,164294.12723751678
253,201954.35486394502
1518,167179.5219019034
2035,160679.84777516968
2919,52942.98188756776
1540,236480.8737916754
2120,148296.37605642775
1674,181400.09100418977
256,155423.65951765238
2361,80958.54554856208
978,48540.983895696
2280,146564.66312255894
2095,228546.7540792886
1709,296452.04255327734
2801,237788.7047400309
1246,101712.48781819321
