Id,SalePrice
2658,182598.34311575294
2718,210394.0174381931
2414,187465.36540430257
1989,129851.43125526895
625,188646.14315045535
333,78344.11041217163
1327,94523.20150056542
858,135563.39428268233
95,207152.40765718577
1568,176614.74628853836
2482,173953.6077671585
1364,154654.56198990703
2584,184845.64680971982
818,291160.69284942
2673,169730.904584198
2089,112932.01034838267
1297,182404.01329967516
790,123538.0608707304
2616,204921.31568103985
720,231560.51045899608
222,120128.30788290853
557,130487.48526232954
1148,206237.43710207203
2766,157152.2122079474
534,201939.8009486466
1452,107819.53073759278
630,122385.63880063119
2648,138540.90248191616
125,158753.15164134614
1904,11757.785719431195
1670,94023.2511195497
756,111001.703425613
717,290628.60931086866
1032,144608.13973042773
852,224187.75138992237
1731,185044.11929334837
2639,119011.72842706868
2071,85738.9056587533
1267,106171.86056993154
1851,214030.07392698879
567,153524.18531381016
2439,213801.5758742056
1898,156956.52172805616
647,136665.4141685717
2256,221582.2035044266
979,73056.35155544404
1444,215066.11671129262
2485,110945.36126368458
157,111864.05455827698
88,119890.99024731005
2003,118513.86011913384
186,251503.63035047872
1425,276832.69237646565
2695,123749.29161902779
738,108973.83238586324
395,157699.24614346094
1353,199759.70406224593
1878,142673.10225351813
390,197246.24786066063
1456,238452.14024447746
1103,309049.9085479644
1387,143742.38275236805
2070,129837.21618404106
1199,202248.15851145508
2479,173583.66079376548
501,308905.37990884285
2362,60904.70585031898
1718,185567.49470751904
2188,24836.75584076316
1483,143273.29811861573
2557,86605.6340791808
437,301805.4492568738
2224,203727.24567707392
1628,182156.37630037745
397,121478.11207433045
587,212021.8191623238
2182,506767.63198057876
971,149623.26608147236
2611,154499.53781338196
1887,88661.02666421689
2399,312663.973629582
2148,218856.21054781726
304,144684.87885854763
1997,120747.75211046133
2817,116275.99208930598
1431,175016.49075090766
427,327871.7100892947
263,122888.18822638583
598,180430.32312604747
2895,261751.906152044
687,178532.55460273448
1822,115213.93971356415
2191,96205.81400226874
179,143009.14763018722
1009,223882.7519207922
2010,115006.20971681067
1991,162713.4480529641
1411,156570.66012723057
1721,254372.534224916
1144,183147.8723353164
593,228127.355948367
575,265693.67872411443
1249,203443.3832656192
1604,108359.40121174383
1064,391105.1117904142
1923,161345.02006993743
1988,82481.98075173813
2325,164137.64483381432
114,209129.7762514204
2700,231452.46659393687
217,136080.04586107124
343,192214.70331311433
386,247753.72046601653
2005,95081.56169350975
2908,107416.38302904402
1814,220858.2486053951
2446,415761.3695420377
208,158803.2663229344
1679,129568.73840545714
822,309064.3574907554
6,178434.95082594376
1781,361254.2080445548
2397,268454.82898415264
2340,287686.5346275823
1618,165347.1150847169
2843,141309.50411288659
1061,327933.09679788153
2786,105619.4063703309
1935,115083.531741238
1341,111175.7746470136
521,299143.7816103918
2136,130258.98382323797
996,180503.38737966047
227,139831.6260653299
135,150660.24661379075
1167,168697.28185849797
294,226899.06860140248
1776,214591.2254664467
540,193912.86525961346
1717,185567.49470751904
2303,101089.6201838232
116,188583.87941437223
127,120486.2769165487
1371,148393.15971965686
1014,197491.26500526778
1507,80001.1800475021
702,166930.13746229364
750,193193.8651958663
261,145670.78387236228
1559,65893.87791545189
577,240991.27358509324
2812,208714.3058065125
2080,167253.65241846003
1368,128664.57517982801
2376,107640.65822798706
659,97907.33523575292
1235,122717.45725997826
332,58907.588551850786
1917,136851.02549056234
2094,249942.90180213194
1460,274274.62200777745
1471,195765.36397542086
1509,114032.64348458403
1922,119475.81015479183
433,403629.1328045151
460,268424.67135912133
1116,269175.2685486715
1137,169166.5329299974
53,191527.1144413899
2354,235749.7330543583
1475,215816.17574816247
1761,469215.1681481146
842,131549.43688179515
2739,181737.1291226508
2509,174883.1836474307
1007,210864.35445374055
2610,184863.38835799482
1952,89791.76766675047
2719,209211.00176682978
2921,78344.11041217163
1966,136031.80027359366
292,119654.1505363645
1204,219581.16097838242
1829,242461.02422313832
2419,190713.66514657487
391,177996.21188735668
798,137025.4430236564
481,191210.41131223892
193,214517.5175311408
555,128027.46068338768
899,60298.32768286872
2357,204148.76392535315
328,110667.96134555837
1356,127449.30835763007
1154,105206.88305146931
1730,165681.1549440853
2249,149426.92947629694
1119,263612.72115119733
2856,132979.7270941386
1394,131342.71965498253
2587,132771.01124764854
61,315750.96016163565
2661,233118.84514391448
2711,136955.78099274554
1147,180506.6694843388
757,146319.48300406343
2623,86721.95509648017
2378,169496.8876384827
1413,137544.69341922054
1722,235255.1297381413
1112,206977.59620640447
1623,182497.46624597468
1201,191583.72332725607
1513,98453.3511985731
957,265012.6089016374
1171,274434.5098932303
1145,206617.59196302955
2726,248020.7649324674
703,167750.7546143996
760,62813.665938105376
1964,119134.6974960638
2512,189983.5006201664
159,164689.97264188275
1281,184471.13590037913
468,165358.87392246063
290,143168.838902072
665,121084.84497257174
1463,274046.5788172162
1792,233504.8803743767
923,137840.03653046308
500,269740.99376230116
1408,137895.45069360523
331,43307.19299359259
170,120199.73639943209
2192,75766.8501401231
2571,316036.48793323024
2314,163417.7449693658
2647,101600.62497850106
422,350791.0000377927
2457,322895.50290660036
1838,208500.7350994386
2805,253679.81915092267
1645,178987.29894771634
1711,285269.8028111126
2825,241446.8345068449
322,328290.3421749759
2103,279649.2191854998
342,139111.6818837731
600,96505.96222257885
488,188571.48208651555
1725,303087.4504110457
2246,254220.82313878
2847,165030.11230480173
806,252256.1926872919
530,227470.3352918887
963,191746.06718207218
2678,62152.373482839
171,65342.190900780086
2401,349723.6509674535
805,220027.7221244489
2259,219494.9964267212
1748,177213.30835737402
1361,154706.5708889581
1677,136805.42363571687
1406,164838.35904902135
2322,216564.92253121195
688,185032.59474972807
143,140557.60129961642
804,205893.87531240916
1214,183310.70227902583
2828,153127.6624956378
1999,218761.21912716152
2467,201393.8847187365
2665,207404.1838549218
1538,342969.73630586395
398,100378.34978751259
2822,132175.3533505998
2157,143273.29811861573
1856,167862.01782207584
1269,111917.45450557538
2570,121887.77171453033
2320,255757.96414085876
1517,154325.05613761707
2304,94604.15875616428
1312,99165.05319249761
2012,156878.57628212124
506,214848.72453401555
2865,209001.84408178783
2367,120519.26629556008
554,136271.02879259503
238,137818.48558902167
1954,106494.84091721647
2488,168623.46243823497
2291,78344.11041217163
1969,91281.56137584813
2725,164111.9994202126
1482,143273.29811861573
2763,202454.00735697153
503,233416.70796999606
1584,239905.17736641315
1531,178162.13771324177
2210,195456.23529116696
459,305345.24370367185
556,130915.1239154189
1347,177755.74420923044
1290,89700.38599156193
1388,97073.98512202062
1571,186011.6240735832
2754,210593.7661740786
765,126610.27370645312
2494,118656.07706438194
2870,179057.9911567777
7,236154.2438096547
1114,241598.9419123884
2418,278833.32033910113
291,115398.25627420263
18,319148.5962267831
39,317583.5854888044
1001,260469.870905767
2442,231829.48815414726
616,120075.67350009229
2680,42119.637473860435
1414,130723.84040548588
289,145707.24285352943
40,271490.27290017565
860,128265.19097284219
409,152450.8651160162
673,149216.92913891547
2427,191398.69904930625
2036,203610.21630506797
2564,137854.81083866456
642,199676.58779568938
1008,177754.7347974809
1908,164136.74055037674
2519,224835.54975718484
1369,110541.41814274262
2855,189662.8921901853
712,96493.84035223207
1943,92289.64330606369
1958,145541.33754189685
107,189072.99136924217
2295,180242.03917859777
704,107379.9815601412
676,123986.88636694825
259,178929.97944926846
93,288236.87785772537
106,243790.55624321176
2315,180606.28575288484
1050,106366.44451078473
1095,190681.95924543167
2709,138911.00362828435
758,181124.509625253
1496,160181.64809427355
2370,136805.42363571687
2458,258187.9622705298
2733,127356.83741950736
161,272702.1190926408
726,184342.87115568298
845,221473.50758783982
947,267162.4172055756
2232,113120.04939494209
2563,157849.9769661808
2299,139199.66812447473
211,110603.7982304813
605,211806.10764091686
1478,224758.36768325182
2247,255699.03169803406
2274,203778.24577273705
2869,182540.35543981558
967,222311.9348218936
2656,76845.513487855
667,252910.84360487832
1042,123544.43730054516
2023,187747.8673215986
2447,345883.35277834325
2055,130414.98433640451
2275,283108.11859151616
2204,177131.07824956693
1563,255394.7464292732
483,211068.12720813896
796,119141.79729669154
1526,163175.81512667963
2042,200110.2503049556
442,315278.6573438782
1693,289983.8274986701
1468,216146.1324881067
1430,195554.14874551966
2605,201945.63274778207
1529,199930.34784574827
335,131451.44496234955
1287,137190.923912435
31,103487.80794271128
1785,257972.1686808133
82,170620.78805785326
2620,119758.62535769251
252,217799.7923253385
721,53624.11045749413
2165,181059.46578938075
2316,168158.72375964237
775,124661.58967353063
1558,110653.50162625592
17,229367.41524454157
1022,244611.06706590284
925,117998.1505348295
438,286049.5599081402
1270,150147.57167773243
1272,118578.23079703475
215,154759.46225603845
266,217748.64398174468
2402,254054.8976130366
1250,140992.2176381889
1984,119574.04374294108
1279,151600.0865092669
377,257506.53450496393
1252,138422.33577946248
2156,261341.25544544184
499,297168.5395375476
1374,117616.15572161955
2898,259594.2247255429
401,100378.34978751259
2721,180362.7603225465
2078,244581.17709182584
2589,120850.88788433053
1946,248857.7721434697
1334,136039.93614857094
2781,245652.97076779892
431,358527.16028917814
576,224140.91109178777
1474,207578.49156618115
2254,160366.65446123955
2155,299217.0898819786
885,94988.19552472775
643,145957.18182782928
1944,126353.22518927636
480,198600.38956236382
2845,94750.36030979591
2387,290445.95385117223
2407,210010.6638282745
2527,173341.99288724535
2514,168333.85366531936
629,190623.1494833743
80,211250.96254699203
1876,133664.4405440386
1546,133194.54720053962
2518,175390.3395825463
2347,166048.48415644674
783,157503.8052827107
1322,48634.684221252246
194,70206.87771636169
1770,274117.67887267424
2143,125124.68211712866
1229,210992.94733230126
511,282859.9939438682
46,209582.6125213291
1348,212042.5026878436
2465,199858.09922917615
387,241255.6577332169
873,215064.53235081528
1918,117421.16388145377
2764,241381.03858457503
2184,116604.08756470049
934,149584.0151119115
1920,121125.90343023828
2631,157724.57430728467
1768,464924.74192069634
2040,121327.53405284058
1749,213400.03148205092
834,222625.71340980523
1457,241825.19757779475
79,120728.01026974167
2302,101089.6201838232
1817,123267.59136670211
2755,252043.55491615497
359,164733.5507888091
2059,106899.6082034366
2092,246442.1693052626
2516,253287.33583595473
150,117879.89165446366
1656,148697.32371392613
83,117766.40926540943
2411,178603.83902477994
795,61699.78881905592
2312,236507.43668066736
2917,68053.52532320865
1624,190766.7711787712
2215,305883.10860498075
1211,154659.44936061866
1485,143273.29811861573
1024,172699.8456290757
570,180025.87176019428
2874,164382.32113946104
700,182367.01597098148
2756,226954.09903049775
2022,199785.45578856047
583,229968.64281133094
2392,309801.380085718
2424,210127.98017214294
212,120253.82963858268
736,123454.99960733217
1610,171285.85123457047
890,108830.57706592462
467,164071.85813167665
578,263660.68807127664
1747,183546.10284366648
1149,174145.66982533378
2758,222668.91675666408
857,107269.49964577731
2219,280562.7108343813
733,133857.57465515906
2909,108550.67374425908
1798,276921.1704775023
235,98123.49518016298
2366,137076.18347186878
1027,134630.21982828507
1195,129559.31817006678
1303,-3582.4059167569503
148,193389.95559898156
608,156233.50093910302
2515,187338.87747494146
821,277684.62620052195
2500,274037.8946039856
745,114168.94480289801
741,156938.23888336468
1611,145678.8621447361
2532,117872.71349745293
1081,231332.85314518042
1692,361593.9861827409
2520,209476.31704451577
276,112855.5712770753
1992,125151.19094327325
663,-12427.738544218271
418,154910.45872403137
1733,181282.05863002004
2359,164398.558587549
253,203589.23003067888
1518,157604.3310605411
2035,156748.50132187348
